"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Comoros","Electricity - Gross demand","1997","Kilowatt-hours, million","23",""
"Comoros","Electricity - Gross demand","1996","Kilowatt-hours, million","21",""
"Comoros","Electricity - Gross demand","1995","Kilowatt-hours, million","19",""
"Comoros","Electricity - Gross demand","1994","Kilowatt-hours, million","18",""
"Comoros","Electricity - Gross demand","1993","Kilowatt-hours, million","17",""
"Comoros","Electricity - Gross demand","1992","Kilowatt-hours, million","17",""
"Comoros","Electricity - Gross demand","1991","Kilowatt-hours, million","16",""
"Comoros","Electricity - Gross demand","1990","Kilowatt-hours, million","16",""
"Congo","Electricity - net production","2014","Kilowatt-hours, million","1545",""
"Congo","Electricity - net production","2013","Kilowatt-hours, million","1517",""
"Congo","Electricity - net production","2012","Kilowatt-hours, million","1509",""
"Congo","Electricity - net production","2011","Kilowatt-hours, million","1148",""
"Congo","Electricity - net production","2010","Kilowatt-hours, million","696",""
"Congo","Electricity - net production","2009","Kilowatt-hours, million","444",""
"Congo","Electricity - net production","2008","Kilowatt-hours, million","350",""
"Congo","Electricity - net production","2007","Kilowatt-hours, million","349",""
"Congo","Electricity - net production","2006","Kilowatt-hours, million","371",""
"Congo","Electricity - net production","2005","Kilowatt-hours, million","352",""
"Congo","Electricity - net production","2004","Kilowatt-hours, million","332",""
"Congo","Electricity - net production","2003","Kilowatt-hours, million","310",""
"Congo","Electricity - net production","2002","Kilowatt-hours, million","321",""
"Congo","Electricity - net production","2001","Kilowatt-hours, million","263",""
"Congo","Electricity - net production","2000","Kilowatt-hours, million","252",""
"Congo","Electricity - net production","1999","Kilowatt-hours, million","35",""
"Congo","Electricity - net production","1998","Kilowatt-hours, million","248",""
"Congo","Electricity - net production","1997","Kilowatt-hours, million","379",""
"Congo","Electricity - net production","1996","Kilowatt-hours, million","275",""
"Congo","Electricity - net production","1995","Kilowatt-hours, million","254",""
"Congo","Electricity - net production","1994","Kilowatt-hours, million","313",""
"Congo","Electricity - net production","1993","Kilowatt-hours, million","356",""
"Congo","Electricity - net production","1992","Kilowatt-hours, million","368",""
"Congo","Electricity - net production","1991","Kilowatt-hours, million","422",""
"Congo","Electricity - net production","1990","Kilowatt-hours, million","444",""
"Congo","Electricity - Consumption by households","2014","Kilowatt-hours, million","425",""
"Congo","Electricity - Consumption by households","2013","Kilowatt-hours, million","427",""
"Congo","Electricity - Consumption by households","2012","Kilowatt-hours, million","422",""
"Congo","Electricity - Consumption by households","2011","Kilowatt-hours, million","323",""
"Congo","Electricity - Consumption by households","2010","Kilowatt-hours, million","254",""
"Congo","Electricity - Consumption by households","2009","Kilowatt-hours, million","244",""
"Congo","Electricity - Consumption by households","2008","Kilowatt-hours, million","220",""
"Congo","Electricity - Consumption by households","2007","Kilowatt-hours, million","213",""
"Congo","Electricity - Consumption by households","2006","Kilowatt-hours, million","192",""
"Congo","Electricity - Consumption by households","2005","Kilowatt-hours, million","179",""
"Congo","Electricity - Consumption by households","2004","Kilowatt-hours, million","155",""
"Congo","Electricity - Consumption by households","2003","Kilowatt-hours, million","145",""
"Congo","Electricity - Consumption by households","2002","Kilowatt-hours, million","142",""
"Congo","Electricity - Consumption by households","2001","Kilowatt-hours, million","132",""
"Congo","Electricity - Consumption by households","2000","Kilowatt-hours, million","117",""
"Congo","Electricity - Consumption by households","1999","Kilowatt-hours, million","67",""
"Congo","Electricity - Consumption by households","1998","Kilowatt-hours, million","104",""
"Congo","Electricity - Consumption by households","1997","Kilowatt-hours, million","135",""
"Congo","Electricity - Consumption by households","1996","Kilowatt-hours, million","165",""
"Congo","Electricity - Consumption by households","1995","Kilowatt-hours, million","150",""
"Congo","Electricity - Consumption by households","1994","Kilowatt-hours, million","141",""
"Congo","Electricity - Consumption by households","1993","Kilowatt-hours, million","143",""
"Congo","Electricity - Consumption by households","1992","Kilowatt-hours, million","165",""
"Congo","Electricity - Consumption by households","1991","Kilowatt-hours, million","170",""
"Congo","Electricity - Consumption by households","1990","Kilowatt-hours, million","145",""
"Congo","Electricity - Gross demand","2014","Kilowatt-hours, million","1541",""
"Congo","Electricity - Gross demand","2013","Kilowatt-hours, million","1554",""
"Congo","Electricity - Gross demand","2012","Kilowatt-hours, million","1534",""
"Congo","Electricity - Gross demand","2011","Kilowatt-hours, million","1175",""
"Congo","Electricity - Gross demand","2010","Kilowatt-hours, million","977",""
"Congo","Electricity - Gross demand","2009","Kilowatt-hours, million","884",""
"Congo","Electricity - Gross demand","2008","Kilowatt-hours, million","786",""
"Congo","Electricity - Gross demand","2007","Kilowatt-hours, million","798",""
"Congo","Electricity - Gross demand","2006","Kilowatt-hours, million","782",""
"Congo","Electricity - Gross demand","2005","Kilowatt-hours, million","770",""
"Congo","Electricity - Gross demand","2004","Kilowatt-hours, million","736",""
"Congo","Electricity - Gross demand","2003","Kilowatt-hours, million","669",""
"Congo","Electricity - Gross demand","2002","Kilowatt-hours, million","685",""
"Congo","Electricity - Gross demand","2001","Kilowatt-hours, million","560",""
"Congo","Electricity - Gross demand","2000","Kilowatt-hours, million","514",""
"Congo","Electricity - Gross demand","1999","Kilowatt-hours, million","226",""
"Congo","Electricity - Gross demand","1998","Kilowatt-hours, million","374",""
"Congo","Electricity - Gross demand","1997","Kilowatt-hours, million","497",""
"Congo","Electricity - Gross demand","1996","Kilowatt-hours, million","370",""
"Congo","Electricity - Gross demand","1995","Kilowatt-hours, million","420",""
"Congo","Electricity - Gross demand","1994","Kilowatt-hours, million","452",""
"Congo","Electricity - Gross demand","1993","Kilowatt-hours, million","518",""
"Congo","Electricity - Gross demand","1992","Kilowatt-hours, million","476",""
"Congo","Electricity - Gross demand","1991","Kilowatt-hours, million","480",""
"Congo","Electricity - Gross demand","1990","Kilowatt-hours, million","458",""
"Cook Islands","Electricity - net production","2014","Kilowatt-hours, million","31.8",""
"Cook Islands","Electricity - net production","2013","Kilowatt-hours, million","32.5",""
"Cook Islands","Electricity - net production","2012","Kilowatt-hours, million","32.9",""
"Cook Islands","Electricity - net production","2011","Kilowatt-hours, million","33.6",""
"Cook Islands","Electricity - net production","2010","Kilowatt-hours, million","33.7",""
"Cook Islands","Electricity - net production","2009","Kilowatt-hours, million","32.7",""
"Cook Islands","Electricity - net production","2008","Kilowatt-hours, million","33.5",""
"Cook Islands","Electricity - net production","2007","Kilowatt-hours, million","33.7",""
"Cook Islands","Electricity - net production","2006","Kilowatt-hours, million","32.2",""
"Cook Islands","Electricity - net production","2005","Kilowatt-hours, million","29.9",""
"Cook Islands","Electricity - net production","2004","Kilowatt-hours, million","29.8",""
"Cook Islands","Electricity - net production","2003","Kilowatt-hours, million","29.1",""
"Cook Islands","Electricity - net production","2002","Kilowatt-hours, million","28",""
"Cook Islands","Electricity - net production","2001","Kilowatt-hours, million","26",""
"Cook Islands","Electricity - net production","2000","Kilowatt-hours, million","25",""
"Cook Islands","Electricity - net production","1999","Kilowatt-hours, million","22",""
"Cook Islands","Electricity - net production","1998","Kilowatt-hours, million","20",""
"Cook Islands","Electricity - net production","1997","Kilowatt-hours, million","20",""
"Cook Islands","Electricity - net production","1996","Kilowatt-hours, million","20",""
"Cook Islands","Electricity - net production","1995","Kilowatt-hours, million","16",""
"Cook Islands","Electricity - net production","1994","Kilowatt-hours, million","16",""
"Cook Islands","Electricity - net production","1993","Kilowatt-hours, million","16",""
"Cook Islands","Electricity - net production","1992","Kilowatt-hours, million","16",""
"Cook Islands","Electricity - net production","1991","Kilowatt-hours, million","16",""
"Cook Islands","Electricity - net production","1990","Kilowatt-hours, million","16",""
"Cook Islands","Electricity - Gross demand","2014","Kilowatt-hours, million","31.8",""
"Cook Islands","Electricity - Gross demand","2013","Kilowatt-hours, million","32.5",""
"Cook Islands","Electricity - Gross demand","2012","Kilowatt-hours, million","32.9",""
"Cook Islands","Electricity - Gross demand","2011","Kilowatt-hours, million","33.6",""
"Cook Islands","Electricity - Gross demand","2010","Kilowatt-hours, million","33.7",""
"Cook Islands","Electricity - Gross demand","2009","Kilowatt-hours, million","32.7",""
"Cook Islands","Electricity - Gross demand","2008","Kilowatt-hours, million","33.5",""
"Cook Islands","Electricity - Gross demand","2007","Kilowatt-hours, million","33.7",""
"Cook Islands","Electricity - Gross demand","2006","Kilowatt-hours, million","32.2",""
"Cook Islands","Electricity - Gross demand","2005","Kilowatt-hours, million","29.9",""
"Cook Islands","Electricity - Gross demand","2004","Kilowatt-hours, million","29.8",""
"Cook Islands","Electricity - Gross demand","2003","Kilowatt-hours, million","29.1",""
"Cook Islands","Electricity - Gross demand","2002","Kilowatt-hours, million","28",""
"Cook Islands","Electricity - Gross demand","2001","Kilowatt-hours, million","26",""
"Cook Islands","Electricity - Gross demand","2000","Kilowatt-hours, million","25",""
"Cook Islands","Electricity - Gross demand","1999","Kilowatt-hours, million","22",""
"Cook Islands","Electricity - Gross demand","1998","Kilowatt-hours, million","20",""
"Cook Islands","Electricity - Gross demand","1997","Kilowatt-hours, million","20",""
"Cook Islands","Electricity - Gross demand","1996","Kilowatt-hours, million","20",""
