"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Dominican Republic","Electricity - Consumption by households","2001","Kilowatt-hours, million","2839",""
"Dominican Republic","Electricity - Consumption by households","2000","Kilowatt-hours, million","4280",""
"Ecuador","Electricity - Consumption by households","2014","Kilowatt-hours, million","6364",""
"Ecuador","Electricity - Consumption by households","2013","Kilowatt-hours, million","5881.4",""
"Ecuador","Electricity - Consumption by households","2012","Kilowatt-hours, million","5628.7",""
"Ecuador","Electricity - Consumption by households","2011","Kilowatt-hours, million","5350.9",""
"Ecuador","Electricity - Consumption by households","2010","Kilowatt-hours, million","5114.2",""
"Ecuador","Electricity - Consumption by households","2009","Kilowatt-hours, million","4672.3",""
"Ecuador","Electricity - Consumption by households","2008","Kilowatt-hours, million","4385",""
"Ecuador","Electricity - Consumption by households","2007","Kilowatt-hours, million","4095",""
"Ecuador","Electricity - Consumption by households","2006","Kilowatt-hours, million","3895",""
"Ecuador","Electricity - Consumption by households","2005","Kilowatt-hours, million","3701",""
"Ecuador","Electricity - Consumption by households","2004","Kilowatt-hours, million","3516",""
"Ecuador","Electricity - Consumption by households","2003","Kilowatt-hours, million","3270",""
"Ecuador","Electricity - Consumption by households","2002","Kilowatt-hours, million","3098",""
"Ecuador","Electricity - Consumption by households","2001","Kilowatt-hours, million","2916",""
"Ecuador","Electricity - Consumption by households","2000","Kilowatt-hours, million","2803",""
"Egypt","Electricity - Consumption by households","2014","Kilowatt-hours, million","62441",""
"Egypt","Electricity - Consumption by households","2013","Kilowatt-hours, million","61962",""
"Egypt","Electricity - Consumption by households","2012","Kilowatt-hours, million","59757",""
"Egypt","Electricity - Consumption by households","2011","Kilowatt-hours, million","56664",""
"Egypt","Electricity - Consumption by households","2010","Kilowatt-hours, million","51370",""
"Egypt","Electricity - Consumption by households","2009","Kilowatt-hours, million","47431",""
"Egypt","Electricity - Consumption by households","2008","Kilowatt-hours, million","43811",""
"Egypt","Electricity - Consumption by households","2007","Kilowatt-hours, million","40271",""
"Egypt","Electricity - Consumption by households","2006","Kilowatt-hours, million","36596",""
"Egypt","Electricity - Consumption by households","2005","Kilowatt-hours, million","33900",""
"Egypt","Electricity - Consumption by households","2004","Kilowatt-hours, million","31311",""
"Egypt","Electricity - Consumption by households","2003","Kilowatt-hours, million","29823",""
"Egypt","Electricity - Consumption by households","2002","Kilowatt-hours, million","26295",""
"Egypt","Electricity - Consumption by households","2001","Kilowatt-hours, million","24658",""
"Egypt","Electricity - Consumption by households","2000","Kilowatt-hours, million","22844",""
"El Salvador","Electricity - Consumption by households","2014","Kilowatt-hours, million","1601",""
"El Salvador","Electricity - Consumption by households","2013","Kilowatt-hours, million","1636",""
"El Salvador","Electricity - Consumption by households","2012","Kilowatt-hours, million","1733",""
"El Salvador","Electricity - Consumption by households","2011","Kilowatt-hours, million","1656",""
"El Salvador","Electricity - Consumption by households","2010","Kilowatt-hours, million","1655",""
"El Salvador","Electricity - Consumption by households","2009","Kilowatt-hours, million","1634",""
"El Salvador","Electricity - Consumption by households","2008","Kilowatt-hours, million","1624",""
"El Salvador","Electricity - Consumption by households","2007","Kilowatt-hours, million","1624",""
"El Salvador","Electricity - Consumption by households","2006","Kilowatt-hours, million","1586",""
"El Salvador","Electricity - Consumption by households","2005","Kilowatt-hours, million","1535",""
"El Salvador","Electricity - Consumption by households","2004","Kilowatt-hours, million","1749",""
"El Salvador","Electricity - Consumption by households","2003","Kilowatt-hours, million","1322",""
"El Salvador","Electricity - Consumption by households","2002","Kilowatt-hours, million","1373",""
"El Salvador","Electricity - Consumption by households","2001","Kilowatt-hours, million","1336",""
"El Salvador","Electricity - Consumption by households","2000","Kilowatt-hours, million","1316",""
"Equatorial Guinea","Electricity - Consumption by households","2014","Kilowatt-hours, million","176","1"
"Equatorial Guinea","Electricity - Consumption by households","2013","Kilowatt-hours, million","176","1"
"Equatorial Guinea","Electricity - Consumption by households","2012","Kilowatt-hours, million","176","1"
"Equatorial Guinea","Electricity - Consumption by households","2011","Kilowatt-hours, million","112","1"
"Equatorial Guinea","Electricity - Consumption by households","2010","Kilowatt-hours, million","49","1"
"Equatorial Guinea","Electricity - Consumption by households","2009","Kilowatt-hours, million","49","1"
"Equatorial Guinea","Electricity - Consumption by households","2008","Kilowatt-hours, million","49","1"
"Equatorial Guinea","Electricity - Consumption by households","2007","Kilowatt-hours, million","49","1"
"Equatorial Guinea","Electricity - Consumption by households","2006","Kilowatt-hours, million","49","1"
"Equatorial Guinea","Electricity - Consumption by households","2005","Kilowatt-hours, million","49","1"
"Equatorial Guinea","Electricity - Consumption by households","2004","Kilowatt-hours, million","49","1"
"Equatorial Guinea","Electricity - Consumption by households","2003","Kilowatt-hours, million","40","1"
"Equatorial Guinea","Electricity - Consumption by households","2002","Kilowatt-hours, million","37","1"
"Equatorial Guinea","Electricity - Consumption by households","2001","Kilowatt-hours, million","37","1"
"Equatorial Guinea","Electricity - Consumption by households","2000","Kilowatt-hours, million","23","1"
"Eritrea","Electricity - Consumption by households","2014","Kilowatt-hours, million","127",""
"Eritrea","Electricity - Consumption by households","2013","Kilowatt-hours, million","124",""
"Eritrea","Electricity - Consumption by households","2012","Kilowatt-hours, million","121",""
"Eritrea","Electricity - Consumption by households","2011","Kilowatt-hours, million","118",""
"Eritrea","Electricity - Consumption by households","2010","Kilowatt-hours, million","116",""
"Eritrea","Electricity - Consumption by households","2009","Kilowatt-hours, million","109",""
"Eritrea","Electricity - Consumption by households","2008","Kilowatt-hours, million","102",""
"Eritrea","Electricity - Consumption by households","2007","Kilowatt-hours, million","100",""
"Eritrea","Electricity - Consumption by households","2006","Kilowatt-hours, million","94",""
"Eritrea","Electricity - Consumption by households","2005","Kilowatt-hours, million","98",""
"Eritrea","Electricity - Consumption by households","2004","Kilowatt-hours, million","92",""
"Eritrea","Electricity - Consumption by households","2003","Kilowatt-hours, million","85",""
"Eritrea","Electricity - Consumption by households","2002","Kilowatt-hours, million","78",""
"Eritrea","Electricity - Consumption by households","2001","Kilowatt-hours, million","69",""
"Eritrea","Electricity - Consumption by households","2000","Kilowatt-hours, million","61",""
"Estonia","Electricity - Consumption by households","2014","Kilowatt-hours, million","1739",""
"Estonia","Electricity - Consumption by households","2013","Kilowatt-hours, million","1865",""
"Estonia","Electricity - Consumption by households","2012","Kilowatt-hours, million","1956",""
"Estonia","Electricity - Consumption by households","2011","Kilowatt-hours, million","1934",""
"Estonia","Electricity - Consumption by households","2010","Kilowatt-hours, million","2023",""
"Estonia","Electricity - Consumption by households","2009","Kilowatt-hours, million","1884",""
"Estonia","Electricity - Consumption by households","2008","Kilowatt-hours, million","1845",""
"Estonia","Electricity - Consumption by households","2007","Kilowatt-hours, million","1773",""
"Estonia","Electricity - Consumption by households","2006","Kilowatt-hours, million","1675",""
"Estonia","Electricity - Consumption by households","2005","Kilowatt-hours, million","1620",""
"Estonia","Electricity - Consumption by households","2004","Kilowatt-hours, million","1618",""
"Estonia","Electricity - Consumption by households","2003","Kilowatt-hours, million","1594",""
"Estonia","Electricity - Consumption by households","2002","Kilowatt-hours, million","1584",""
"Estonia","Electricity - Consumption by households","2001","Kilowatt-hours, million","1585",""
"Estonia","Electricity - Consumption by households","2000","Kilowatt-hours, million","1466",""
"Ethiopia","Electricity - Consumption by households","2014","Kilowatt-hours, million","2435",""
"Ethiopia","Electricity - Consumption by households","2013","Kilowatt-hours, million","2375",""
"Ethiopia","Electricity - Consumption by households","2012","Kilowatt-hours, million","1840",""
"Ethiopia","Electricity - Consumption by households","2011","Kilowatt-hours, million","1741",""
"Ethiopia","Electricity - Consumption by households","2010","Kilowatt-hours, million","1472",""
"Ethiopia","Electricity - Consumption by households","2009","Kilowatt-hours, million","1191",""
"Ethiopia","Electricity - Consumption by households","2008","Kilowatt-hours, million","1178",""
"Ethiopia","Electricity - Consumption by households","2007","Kilowatt-hours, million","1060",""
"Ethiopia","Electricity - Consumption by households","2006","Kilowatt-hours, million","977",""
"Ethiopia","Electricity - Consumption by households","2005","Kilowatt-hours, million","769",""
