"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Cuba","Electricity - Consumption by households","2008","Kilowatt-hours, million","6050",""
"Cuba","Electricity - Consumption by households","2007","Kilowatt-hours, million","6133",""
"Cuba","Electricity - Consumption by households","2006","Kilowatt-hours, million","5593",""
"Cuba","Electricity - Consumption by households","2005","Kilowatt-hours, million","5086",""
"Cuba","Electricity - Consumption by households","2004","Kilowatt-hours, million","5010",""
"Cuba","Electricity - Consumption by households","2003","Kilowatt-hours, million","5123",""
"Cuba","Electricity - Consumption by households","2002","Kilowatt-hours, million","4893",""
"Cuba","Electricity - Consumption by households","2001","Kilowatt-hours, million","4487",""
"Cuba","Electricity - Consumption by households","2000","Kilowatt-hours, million","4246",""
"Cuba","Electricity - Consumption by households","1999","Kilowatt-hours, million","3991",""
"Cuba","Electricity - Consumption by households","1998","Kilowatt-hours, million","3790",""
"Cuba","Electricity - Consumption by households","1997","Kilowatt-hours, million","3635",""
"Cuba","Electricity - Consumption by households","1996","Kilowatt-hours, million","3350",""
"Cuba","Electricity - Consumption by households","1995","Kilowatt-hours, million","3274",""
"Cuba","Electricity - Consumption by households","1994","Kilowatt-hours, million","4210",""
"Cuba","Electricity - Consumption by households","1993","Kilowatt-hours, million","3872",""
"Cuba","Electricity - Consumption by households","1992","Kilowatt-hours, million","4060",""
"Cuba","Electricity - Consumption by households","1991","Kilowatt-hours, million","4580",""
"Cuba","Electricity - Consumption by households","1990","Kilowatt-hours, million","5196",""
"Cyprus","Electricity - Consumption by households","2014","Kilowatt-hours, million","1425",""
"Cyprus","Electricity - Consumption by households","2013","Kilowatt-hours, million","1437",""
"Cyprus","Electricity - Consumption by households","2012","Kilowatt-hours, million","1673",""
"Cyprus","Electricity - Consumption by households","2011","Kilowatt-hours, million","1723",""
"Cyprus","Electricity - Consumption by households","2010","Kilowatt-hours, million","1738",""
"Cyprus","Electricity - Consumption by households","2009","Kilowatt-hours, million","1722",""
"Cyprus","Electricity - Consumption by households","2008","Kilowatt-hours, million","1683",""
"Cyprus","Electricity - Consumption by households","2007","Kilowatt-hours, million","1608",""
"Cyprus","Electricity - Consumption by households","2006","Kilowatt-hours, million","1500",""
"Cyprus","Electricity - Consumption by households","2005","Kilowatt-hours, million","1433",""
"Cyprus","Electricity - Consumption by households","2004","Kilowatt-hours, million","1316",""
"Cyprus","Electricity - Consumption by households","2003","Kilowatt-hours, million","1295",""
"Cyprus","Electricity - Consumption by households","2002","Kilowatt-hours, million","1157",""
"Cyprus","Electricity - Consumption by households","2001","Kilowatt-hours, million","1042",""
"Cyprus","Electricity - Consumption by households","2000","Kilowatt-hours, million","1055",""
"Cyprus","Electricity - Consumption by households","1999","Kilowatt-hours, million","952",""
"Cyprus","Electricity - Consumption by households","1998","Kilowatt-hours, million","904",""
"Cyprus","Electricity - Consumption by households","1997","Kilowatt-hours, million","834",""
"Cyprus","Electricity - Consumption by households","1996","Kilowatt-hours, million","824",""
"Cyprus","Electricity - Consumption by households","1995","Kilowatt-hours, million","759",""
"Cyprus","Electricity - Consumption by households","1994","Kilowatt-hours, million","675",""
"Cyprus","Electricity - Consumption by households","1993","Kilowatt-hours, million","651",""
"Cyprus","Electricity - Consumption by households","1992","Kilowatt-hours, million","587",""
"Cyprus","Electricity - Consumption by households","1991","Kilowatt-hours, million","472",""
"Cyprus","Electricity - Consumption by households","1990","Kilowatt-hours, million","449",""
"Czechia","Electricity - Consumption by households","2014","Kilowatt-hours, million","14125",""
"Czechia","Electricity - Consumption by households","2013","Kilowatt-hours, million","14716",""
"Czechia","Electricity - Consumption by households","2012","Kilowatt-hours, million","14581",""
"Czechia","Electricity - Consumption by households","2011","Kilowatt-hours, million","14200",""
"Czechia","Electricity - Consumption by households","2010","Kilowatt-hours, million","15028",""
"Czechia","Electricity - Consumption by households","2009","Kilowatt-hours, million","14687",""
"Czechia","Electricity - Consumption by households","2008","Kilowatt-hours, million","14703",""
"Czechia","Electricity - Consumption by households","2007","Kilowatt-hours, million","14646",""
"Czechia","Electricity - Consumption by households","2006","Kilowatt-hours, million","15198",""
"Czechia","Electricity - Consumption by households","2005","Kilowatt-hours, million","14719",""
"Czechia","Electricity - Consumption by households","2004","Kilowatt-hours, million","14525",""
"Czechia","Electricity - Consumption by households","2003","Kilowatt-hours, million","14508",""
"Czechia","Electricity - Consumption by households","2002","Kilowatt-hours, million","14121",""
"Czechia","Electricity - Consumption by households","2001","Kilowatt-hours, million","14239",""
"Czechia","Electricity - Consumption by households","2000","Kilowatt-hours, million","13822",""
"Czechia","Electricity - Consumption by households","1999","Kilowatt-hours, million","14048",""
"Czechia","Electricity - Consumption by households","1998","Kilowatt-hours, million","14506",""
"Czechia","Electricity - Consumption by households","1997","Kilowatt-hours, million","15503",""
"Czechia","Electricity - Consumption by households","1996","Kilowatt-hours, million","16011",""
"Czechia","Electricity - Consumption by households","1995","Kilowatt-hours, million","14847",""
"Czechia","Electricity - Consumption by households","1994","Kilowatt-hours, million","13184",""
"Czechia","Electricity - Consumption by households","1993","Kilowatt-hours, million","11399",""
"Czechia","Electricity - Consumption by households","1992","Kilowatt-hours, million","10343",""
"Dem. Rep. of the Congo","Electricity - Consumption by households","2014","Kilowatt-hours, million","2753",""
"Dem. Rep. of the Congo","Electricity - Consumption by households","2013","Kilowatt-hours, million","2692",""
"Dem. Rep. of the Congo","Electricity - Consumption by households","2012","Kilowatt-hours, million","2495",""
"Dem. Rep. of the Congo","Electricity - Consumption by households","2011","Kilowatt-hours, million","2253",""
"Dem. Rep. of the Congo","Electricity - Consumption by households","2010","Kilowatt-hours, million","2100",""
"Dem. Rep. of the Congo","Electricity - Consumption by households","2009","Kilowatt-hours, million","2231",""
"Dem. Rep. of the Congo","Electricity - Consumption by households","2008","Kilowatt-hours, million","2045",""
"Dem. Rep. of the Congo","Electricity - Consumption by households","2007","Kilowatt-hours, million","2055",""
"Dem. Rep. of the Congo","Electricity - Consumption by households","2006","Kilowatt-hours, million","2631",""
"Dem. Rep. of the Congo","Electricity - Consumption by households","2005","Kilowatt-hours, million","1562",""
"Dem. Rep. of the Congo","Electricity - Consumption by households","2004","Kilowatt-hours, million","1499",""
"Dem. Rep. of the Congo","Electricity - Consumption by households","2003","Kilowatt-hours, million","1323",""
"Dem. Rep. of the Congo","Electricity - Consumption by households","2002","Kilowatt-hours, million","1228",""
"Dem. Rep. of the Congo","Electricity - Consumption by households","2001","Kilowatt-hours, million","1221",""
"Dem. Rep. of the Congo","Electricity - Consumption by households","2000","Kilowatt-hours, million","1232",""
"Dem. Rep. of the Congo","Electricity - Consumption by households","1999","Kilowatt-hours, million","1066",""
"Dem. Rep. of the Congo","Electricity - Consumption by households","1998","Kilowatt-hours, million","1015",""
"Dem. Rep. of the Congo","Electricity - Consumption by households","1997","Kilowatt-hours, million","1012","1"
"Dem. Rep. of the Congo","Electricity - Consumption by households","1996","Kilowatt-hours, million","1010","1"
"Dem. Rep. of the Congo","Electricity - Consumption by households","1995","Kilowatt-hours, million","1054","1"
"Dem. Rep. of the Congo","Electricity - Consumption by households","1994","Kilowatt-hours, million","1052",""
"Dem. Rep. of the Congo","Electricity - Consumption by households","1993","Kilowatt-hours, million","1514",""
"Dem. Rep. of the Congo","Electricity - Consumption by households","1992","Kilowatt-hours, million","1309",""
"Dem. Rep. of the Congo","Electricity - Consumption by households","1991","Kilowatt-hours, million","1176",""
"Dem. Rep. of the Congo","Electricity - Consumption by households","1990","Kilowatt-hours, million","957",""
"Denmark","Electricity - Consumption by households","2014","Kilowatt-hours, million","10104",""
"Denmark","Electricity - Consumption by households","2013","Kilowatt-hours, million","10307",""
"Denmark","Electricity - Consumption by households","2012","Kilowatt-hours, million","9989",""
"Denmark","Electricity - Consumption by households","2011","Kilowatt-hours, million","10111",""
"Denmark","Electricity - Consumption by households","2010","Kilowatt-hours, million","10389",""
"Denmark","Electricity - Consumption by households","2009","Kilowatt-hours, million","10096",""
"Denmark","Electricity - Consumption by households","2008","Kilowatt-hours, million","10280",""
"Denmark","Electricity - Consumption by households","2007","Kilowatt-hours, million","10349",""
"Denmark","Electricity - Consumption by households","2006","Kilowatt-hours, million","10573",""
"Denmark","Electricity - Consumption by households","2005","Kilowatt-hours, million","10449",""
"Denmark","Electricity - Consumption by households","2004","Kilowatt-hours, million","10332",""
